Trip_ID,System_prompt,User_prompt,Review_score
1732,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are a repeat customer and generally have a positive tone.","Write a 3-sentence customer review of a travel agency experience. The trip was to Tokyo, Japan and started on 2022-11-23. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The tone and content should naturally reflect these details without explicitly listing them.",7.7
8310,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 4-sentence customer review of a travel agency experience. The trip was to Tokyo, Japan and started on 2024-06-02. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel negative. The local tour guide recommended by the agency was unprofessional and detracted from the sightseeing experience. Your boss has been a real pain at work. The tone and content should naturally reflect these details without explicitly listing them.",4.1
6975,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are a repeat customer and generally have a positive tone.","Write a 3-sentence customer review of a travel agency experience. The trip was to Reykjavik, Iceland and started on 2024-11-15. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The destination is less popular and should be described as a 'hidden gem' or uniquely enjoyable. The cost felt high for the value provided, contributing to a less satisfied experience. The tone and content should naturally reflect these details without explicitly listing them.",6.1
7193,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are a repeat customer and generally have a positive tone.","Write a 3-sentence customer review of a travel agency experience. The trip was to Paris, France and started on 2021-06-15. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The tone and content should naturally reflect these details without explicitly listing them.",5.7
4841,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 2-sentence customer review of a travel agency experience. The trip was to Bangkok, Thailand and started on 2024-07-03. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. Your cat was lonely while you were away and has been extra affectionate since you returned. The tone and content should naturally reflect these details without explicitly listing them.",6.1
3857,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are a repeat customer and generally have a positive tone.","Write a 4-sentence customer review of a travel agency experience. The trip was to Barcelona, Spain and started on 2024-07-15. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The beds at the accommodation were uncomfortable, leading to restless nights during the trip. The tone and content should naturally reflect these details without explicitly listing them.",8.3
3305,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are middle-aged and tend to be less tolerant of excessive back-and-forth communication. You are a repeat customer and generally have a positive tone.","Write a 2-sentence customer review of a travel agency experience. The trip was to Tokyo, Japan and started on 06/28/2025. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel positive. Your neighbor Daniel is a real asshole, isn't he? The tone and content should naturally reflect these details without explicitly listing them.",8.0
7879,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 3-sentence customer review of a travel agency experience. The trip was to Marrakech, Morocco and started on 2023-08-13. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The destination is less popular and should be described as a 'hidden gem' or uniquely enjoyable. The trip was booked close to the travel date, causing delays in communication. The cost felt high for the value provided, contributing to a less satisfied experience. The tone and content should naturally reflect these details without explicitly listing them.",5.2
7893,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 1-sentence customer review of a travel agency experience. The trip was to Tokyo, Japan and started on 2025-05-12. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The cost felt high for the value provided, contributing to a less satisfied experience. The food recommendations provided by the agency were fantastic and enhanced the trip experience. The tone and content should naturally reflect these details without explicitly listing them.",7.6
5512,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 4-sentence customer review of a travel agency experience. The trip was to Johannesburg, South Africa and started on 2023-12-07. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel negative. The tone and content should naturally reflect these details without explicitly listing them.",3.8
6466,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are a repeat customer and generally have a positive tone.","Write a 2-sentence customer review of a travel agency experience. The trip was to Santiago, Chile and started on 2024-12-25. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The beds at the accommodation were uncomfortable, leading to restless nights during the trip. The tone and content should naturally reflect these details without explicitly listing them.",7.3
4328,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 3-sentence customer review of a travel agency experience. The trip was to Barcelona, Spain and started on 2026-03-08. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The trip involved a large group, and there were frustrations around coordinating passports and traveler information. The tone and content should naturally reflect these details without explicitly listing them.",6.8
3864,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 1-sentence customer review of a travel agency experience. The trip was to Barcelona, Spain and started on 2025-08-02. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The trip was booked close to the travel date, causing delays in communication. The tone and content should naturally reflect these details without explicitly listing them.",5.9
8452,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 3-sentence customer review of a travel agency experience. The trip was to Buenos Aires, Argentina and started on 2026-02-12. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. Your neighbor Daniel is a real asshole, isn't he? The tone and content should naturally reflect these details without explicitly listing them.",7.7
5367,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are a repeat customer and generally have a positive tone.","Write a 4-sentence customer review of a travel agency experience. The trip was to Rome, Italy and started on 2022-09-02. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The cost felt high for the value provided, contributing to a less satisfied experience. The tone and content should naturally reflect these details without explicitly listing them.",5.7
6183,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are middle-aged and tend to be less tolerant of excessive back-and-forth communication.","Write a 3-sentence customer review of a travel agency experience. The trip was to Reykjavik, Iceland and started on 2021-09-24. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel negative. The tone and content should naturally reflect these details without explicitly listing them.",4.5
6424,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 2-sentence customer review of a travel agency experience. The trip was to Cape Town, South Africa and started on 2026-02-13. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel negative. The tone and content should naturally reflect these details without explicitly listing them.",3.1
1690,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are a repeat customer and generally have a positive tone.","Write a 4-sentence customer review of a travel agency experience. The trip was to Paris, France and started on 05/10/2024. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The trip involved a large group, and there were frustrations around coordinating passports and traveler information. You can't seem to find a good show to watch on TV these days. The tone and content should naturally reflect these details without explicitly listing them.",6.6
8281,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are middle-aged and tend to be less tolerant of excessive back-and-forth communication. You are a repeat customer and generally have a positive tone.","Write a 3-sentence customer review of a travel agency experience. The trip was to Johannesburg;  South Africa and started on 10/09/2023. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. You've been trying to eat healthier but it's been a struggle. The tone and content should naturally reflect these details without explicitly listing them.",7.7
3284,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are a repeat customer and generally have a positive tone.","Write a 3-sentence customer review of a travel agency experience. The trip was to Cape Town, South Africa and started on 2023-01-02. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The tone and content should naturally reflect these details without explicitly listing them.",6.9
3330,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are middle-aged and tend to be less tolerant of excessive back-and-forth communication.","Write a 4-sentence customer review of a travel agency experience. The trip was to Bangkok, Thailand and started on 2021-02-24. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The trip was booked close to the travel date, causing delays in communication. The transportation arrangements were comfortable and reliable, making the travel experience smooth. The tone and content should naturally reflect these details without explicitly listing them.",5.7
904,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 4-sentence customer review of a travel agency experience. The trip was to Bangkok, Thailand and started on 2025-08-22. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel negative. The trip was booked close to the travel date, causing delays in communication. The cost felt high for the value provided, contributing to a less satisfied experience. The tone and content should naturally reflect these details without explicitly listing them.",3.7
3187,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 2-sentence customer review of a travel agency experience. The trip was to Marrakech, Morocco and started on 2023-12-26. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The trip involved a large group, and there were frustrations around coordinating passports and traveler information. The trip was booked close to the travel date, causing delays in communication. You can't seem to find a good show to watch on TV these days. The tone and content should naturally reflect these details without explicitly listing them.",5.5
4118,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 2-sentence customer review of a travel agency experience. The trip was to Barcelona, Spain and started on 2025-08-01. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The tone and content should naturally reflect these details without explicitly listing them.",6.7
5003,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 4-sentence customer review of a travel agency experience. The trip was to Cape Town, South Africa and started on 07/16/2024. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel negative. The destination is less popular and should be described as a 'hidden gem' or uniquely enjoyable. The cost felt high for the value provided, contributing to a less satisfied experience. The tone and content should naturally reflect these details without explicitly listing them.",3.4
3765,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are a repeat customer and generally have a positive tone.","Write a 4-sentence customer review of a travel agency experience. The trip was to Barcelona, Spain and started on 2024-09-08. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The cost felt high for the value provided, contributing to a less satisfied experience. The weather at the destination was unexpectedly bad, which impacted outdoor plans and overall enjoyment. The tone and content should naturally reflect these details without explicitly listing them.",6.4
1276,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 4-sentence customer review of a travel agency experience. The trip was to Barcelona, Spain and started on 2024-02-12. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The tone and content should naturally reflect these details without explicitly listing them.",7.9
6187,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are middle-aged and tend to be less tolerant of excessive back-and-forth communication.","Write a 4-sentence customer review of a travel agency experience. The trip was to Bali, Indonesia and started on 2024-03-04. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel negative. The tone and content should naturally reflect these details without explicitly listing them.",4.4
4396,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are a repeat customer and generally have a positive tone.","Write a 4-sentence customer review of a travel agency experience. The trip was to Tokyo, Japan and started on 2021-05-21. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The cost felt high for the value provided, contributing to a less satisfied experience. The tone and content should naturally reflect these details without explicitly listing them.",6.6
3898,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 2-sentence customer review of a travel agency experience. The trip was to New Delhi, India and started on 06/14/2023. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The tone and content should naturally reflect these details without explicitly listing them.",5.1
9090,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are a repeat customer and generally have a positive tone.","Write a 2-sentence customer review of a travel agency experience. The trip was to Santiago, Chile and started on 2024-07-07. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel negative. The trip was booked close to the travel date, causing delays in communication. Your football team has been doing really well this season. The tone and content should naturally reflect these details without explicitly listing them.",3.8
9145,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are a repeat customer and generally have a positive tone.","Write a 3-sentence customer review of a travel agency experience. The trip was to Reykjavik, Iceland and started on 2022-12-20. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The transportation arrangements were comfortable and reliable, making the travel experience smooth. The tone and content should naturally reflect these details without explicitly listing them.",6.0
2937,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are a younger traveler and are more price-sensitive, expecting good value for the cost.","Write a 4-sentence customer review of a travel agency experience. The trip was to Bangkok, Thailand and started on 2022-07-29. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The trip was booked close to the travel date, causing delays in communication. The cost felt high for the value provided, contributing to a less satisfied experience. The tone and content should naturally reflect these details without explicitly listing them.",6.6
7744,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are middle-aged and tend to be less tolerant of excessive back-and-forth communication. You are a repeat customer and generally have a positive tone.","Write a 3-sentence customer review of a travel agency experience. The trip was to Barcelona, Spain and started on 2021-09-22. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The tone and content should naturally reflect these details without explicitly listing them.",7.2
2224,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 4-sentence customer review of a travel agency experience. The trip was to Paris, France and started on 2021-10-12. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The tone and content should naturally reflect these details without explicitly listing them.",6.7
2178,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 4-sentence customer review of a travel agency experience. The trip was to Cairo, Egypt and started on 2023-05-25. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The destination is less popular and should be described as a 'hidden gem' or uniquely enjoyable. The cost felt high for the value provided, contributing to a less satisfied experience. The local tour guide recommended by the agency was unprofessional and detracted from the sightseeing experience. The tone and content should naturally reflect these details without explicitly listing them.",6.8
9992,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are middle-aged and tend to be less tolerant of excessive back-and-forth communication.","Write a 1-sentence customer review of a travel agency experience. The trip was to Cairo, Egypt and started on 2024-06-04. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The tone and content should naturally reflect these details without explicitly listing them.",6.0
4255,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 3-sentence customer review of a travel agency experience. The trip was to Bangkok, Thailand and started on 2025-12-18. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The tone and content should naturally reflect these details without explicitly listing them.",5.9
8553,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are a repeat customer and generally have a positive tone.","Write a 3-sentence customer review of a travel agency experience. The trip was to Tokyo, Japan and started on 2021-06-02. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The tone and content should naturally reflect these details without explicitly listing them.",7.3
1390,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 1-sentence customer review of a travel agency experience. The trip was to Rome, Italy and started on 2024-06-27. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The destination was more crowded than anticipated, which made it difficult to enjoy popular attractions. The tone and content should naturally reflect these details without explicitly listing them.",6.0
6864,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are a repeat customer and generally have a positive tone.","Write a 4-sentence customer review of a travel agency experience. The trip was to Tokyo, Japan and started on 12/08/2021. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The local currency exchange rates were favorable during the trip, which was a pleasant surprise. You've been trying to eat healthier but it's been a struggle. The tone and content should naturally reflect these details without explicitly listing them.",5.6
4891,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are middle-aged and tend to be less tolerant of excessive back-and-forth communication. You are a repeat customer and generally have a positive tone.","Write a 4-sentence customer review of a travel agency experience. The trip was to Paris, France and started on 2024-03-08. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel negative. The trip was booked close to the travel date, causing delays in communication. The cost felt high for the value provided, contributing to a less satisfied experience. The local currency exchange rates were favorable during the trip, which was a pleasant surprise. The tone and content should naturally reflect these details without explicitly listing them.",4.8
6380,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are a repeat customer and generally have a positive tone.","Write a 2-sentence customer review of a travel agency experience. The trip was to Bali, Indonesia and started on 2025-10-23. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The destination is less popular and should be described as a 'hidden gem' or uniquely enjoyable. The trip was booked close to the travel date, causing delays in communication. The tone and content should naturally reflect these details without explicitly listing them.",6.0
3821,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 2-sentence customer review of a travel agency experience. The trip was to Bangkok ( Thailand and started on 2025-06-01. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel positive. The cost felt high for the value provided, contributing to a less satisfied experience. Your neighbor Daniel is a real asshole, isn't he? The tone and content should naturally reflect these details without explicitly listing them.",8.3
1421,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are middle-aged and tend to be less tolerant of excessive back-and-forth communication.","Write a 2-sentence customer review of a travel agency experience. The trip was to Tokyo ( Japan and started on 2024-10-24. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. Your cat was lonely while you were away and has been extra affectionate since you returned. The tone and content should naturally reflect these details without explicitly listing them.",7.0
7507,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are a repeat customer and generally have a positive tone.","Write a 2-sentence customer review of a travel agency experience. The trip was to Bali, Indonesia and started on 2023-12-21. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The trip involved a large group, and there were frustrations around coordinating passports and traveler information. The local currency exchange rates were favorable during the trip, which was a pleasant surprise. The tone and content should naturally reflect these details without explicitly listing them.",6.6
9147,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 2-sentence customer review of a travel agency experience. The trip was to Santiago, Chile and started on 2023-10-01. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The weather at the destination was unexpectedly bad, which impacted outdoor plans and overall enjoyment. The local tour guide recommended by the agency was knowledgeable and made the sightseeing experience much more enjoyable. Your boss has been a real pain at work. The tone and content should naturally reflect these details without explicitly listing them.",6.9
2483,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 4-sentence customer review of a travel agency experience. The trip was to Johannesburg, South Africa and started on 2022-12-21. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The tone and content should naturally reflect these details without explicitly listing them.",5.6
3472,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 3-sentence customer review of a travel agency experience. The trip was to Tokyo, Japan and started on 2025-03-03. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The trip was booked close to the travel date, causing delays in communication. The tone and content should naturally reflect these details without explicitly listing them.",3.6
7856,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 1-sentence customer review of a travel agency experience. The trip was to New Delhi, India and started on 11/30/2022. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The destination is less popular and should be described as a 'hidden gem' or uniquely enjoyable. The tone and content should naturally reflect these details without explicitly listing them.",5.1
7212,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 1-sentence customer review of a travel agency experience. The trip was to Bali, Indonesia and started on 2022-06-26. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel negative. The cost felt high for the value provided, contributing to a less satisfied experience. The tone and content should naturally reflect these details without explicitly listing them.",2.8
49,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are a repeat customer and generally have a positive tone.","Write a 2-sentence customer review of a travel agency experience. The trip was to Bangkok, Thailand and started on 2024-03-09. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel positive. The tone and content should naturally reflect these details without explicitly listing them.",8.6
1508,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 2-sentence customer review of a travel agency experience. The trip was to Cape Town, South Africa and started on 2025-04-06. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The cost felt high for the value provided, contributing to a less satisfied experience. The tone and content should naturally reflect these details without explicitly listing them.",5.6
3966,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are middle-aged and tend to be less tolerant of excessive back-and-forth communication. You are a repeat customer and generally have a positive tone.","Write a 3-sentence customer review of a travel agency experience. The trip was to Reykjavik, Iceland and started on 2022-05-25. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The tone and content should naturally reflect these details without explicitly listing them.",7.3
2658,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are a repeat customer and generally have a positive tone.","Write a 3-sentence customer review of a travel agency experience. The trip was to New Delhi, India and started on 2022-11-12. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel positive. The tone and content should naturally reflect these details without explicitly listing them.",9.0
5741,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are middle-aged and tend to be less tolerant of excessive back-and-forth communication. You are a repeat customer and generally have a positive tone.","Write a 4-sentence customer review of a travel agency experience. The trip was to Paris, France and started on 05/19/2023. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel positive. The tone and content should naturally reflect these details without explicitly listing them.",8.8
9514,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 2-sentence customer review of a travel agency experience. The trip was to Paris, France and started on 2025-08-27. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel positive. Your neighbor Daniel is a real asshole, isn't he? The tone and content should naturally reflect these details without explicitly listing them.",8.0
8104,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 3-sentence customer review of a travel agency experience. The trip was to Marrakech, Morocco and started on 2026-01-19. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. Your football team has been doing really well this season. The tone and content should naturally reflect these details without explicitly listing them.",6.3
2905,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 4-sentence customer review of a travel agency experience. The trip was to Barcelona, Spain and started on 2024-06-04. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The trip was booked close to the travel date, causing delays in communication. The tone and content should naturally reflect these details without explicitly listing them.",3.9
3017,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are a repeat customer and generally have a positive tone.","Write a 1-sentence customer review of a travel agency experience. The trip was to Bangkok, Thailand and started on 2021-08-18. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The trip was booked close to the travel date, causing delays in communication. The food recommendations provided by the agency were fantastic and enhanced the trip experience. The tone and content should naturally reflect these details without explicitly listing them.",5.2
9019,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 2-sentence customer review of a travel agency experience. The trip was to Cape Town, South Africa and started on 2024-03-06. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The tone and content should naturally reflect these details without explicitly listing them.",5.6
2655,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 2-sentence customer review of a travel agency experience. The trip was to Paris, France and started on 2024-10-10. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel positive. The tone and content should naturally reflect these details without explicitly listing them.",8.4
6291,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 4-sentence customer review of a travel agency experience. The trip was to Rome, Italy and started on 2025-05-13. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel negative. The trip was booked close to the travel date, causing delays in communication. The food recommendations provided by the agency were fantastic and enhanced the trip experience. The tone and content should naturally reflect these details without explicitly listing them.",4.4
2710,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 4-sentence customer review of a travel agency experience. The trip was to Bali, Indonesia and started on 2025-08-09. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The destination is less popular and should be described as a 'hidden gem' or uniquely enjoyable. The cost felt high for the value provided, contributing to a less satisfied experience. The local tour guide recommended by the agency was unprofessional and detracted from the sightseeing experience. The tone and content should naturally reflect these details without explicitly listing them.",5.8
9641,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 2-sentence customer review of a travel agency experience. The trip was to Reykjavik, Iceland and started on 2022-09-26. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The destination is less popular and should be described as a 'hidden gem' or uniquely enjoyable. The trip involved a large group, and there were frustrations around coordinating passports and traveler information. The tone and content should naturally reflect these details without explicitly listing them.",6.7
9509,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip. You are a repeat customer and generally have a positive tone.","Write a 3-sentence customer review of a travel agency experience. The trip was to Bangkok, Thailand and started on 2025-11-20. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The tone and content should naturally reflect these details without explicitly listing them.",6.8
7722,"You are a customer who recently booked a trip through a travel agency. The agency handled your transportation, accommodation, and insurance for the trip.","Write a 1-sentence customer review of a travel agency experience. The trip was to Bangkok, Thailand and started on 2022-08-16. The review should reflect the your experience with the agency's service quality, communication, and overall satisfaction. The tone should feel neutral. The trip involved a large group, and there were frustrations around coordinating passports and traveler information. The tone and content should naturally reflect these details without explicitly listing them.",6.3
